#{"t_start": 1630088085.8697362, "env_id": null}
r,l,t
-10386.170235,300,21539.842732
-34563.793697,300,21541.893299
-68076.571987,300,21542.320942
-12460.74026,300,21542.721982
-77407.426262,300,21543.120782
-53141.979313,300,21543.583924
-26956.530185,300,21544.284769
-3001.104725,300,21544.850305
-7841.266253,300,21546.86868
-6366.718496,300,21547.287956
-16040.23414,300,21547.688894
-11980.40234,300,21548.088892
-17213.786063,300,21548.507133
-16014.862842,300,21548.908001
-61385.645181,300,21549.309456
-10127.948169,300,21551.342298
-50812.703296,300,21551.76084
-14794.077616,300,21552.165099
-24981.484767,300,21552.566233
-23199.401684,300,21552.985827
-30634.275318,300,21553.386867
-50529.054126,300,21553.788086
-52198.368958,300,21556.007418
-11471.24024,300,21556.407362
-8655.028599,300,21556.820022
-42712.727863,300,21557.217251
-11118.780732,300,21557.632693
-17561.040107,300,21558.025949
-19180.129008,300,21560.236726
-41718.678029,300,21560.653958
-44307.045359,300,21561.050662
-35483.083948,300,21561.448252
-7232.126218,300,21561.918918
-50260.565312,300,21562.31937
-42621.783936,300,21562.719907
-17032.914005,300,21564.751623
-8549.252164,300,21565.168702
-18309.849937,300,21565.564778
-17770.672199,300,21565.958627
-31507.784387,300,21566.567952
-7751.453277,300,21566.965239
-36921.191744,300,21567.35783
-45399.729426,300,21569.52486
-122722.365642,300,21570.032484
-17920.487205,300,21570.426007
-55718.288607,300,21570.82379
-4544.887163,300,21571.238855
-38176.269539,300,21571.637651
-39740.254438,300,21572.038487
-13098.356595,300,21574.218975
-49653.442273,300,21574.617563
-9809.163521,300,21575.015948
-16861.732213,300,21575.426599
-22829.594891,300,21575.822957
-48559.078468,300,21576.220031
-10163.009113,300,21576.618731
-48971.115774,300,21578.626355
-7700.979015,300,21579.023354
-51371.717854,300,21579.420029
-75278.783752,300,21579.836676
-29826.571024,300,21580.233815
-41089.94723,300,21580.628529
-6699.45479,300,21581.041652
-25581.741633,300,21583.038735
-70310.28388,300,21583.438328
-90220.037449,300,21583.837915
-44171.051392,300,21584.25532
-31408.965624,300,21584.656408
-22658.30894,300,21585.055925
-13176.679842,300,21587.215542
-57465.750105,300,21587.608786
-56143.987915,300,21588.005034
-29933.183648,300,21588.421722
-12608.980384,300,21588.818967
-20054.916876,300,21589.251669
-15105.161684,300,21589.702256
-11294.744079,300,21591.75135
-4288.870145,300,21592.151623
-14331.494854,300,21592.553282
-14142.754474,300,21592.969503
-42833.023497,300,21593.369998
-16047.09571,300,21593.77032
-12059.802494,300,21594.188555
-36743.701314,300,21596.226296
-46706.842407,300,21596.706558
-24469.438006,300,21597.10342
-41593.093948,300,21597.692441
-29148.66747,300,21598.120386
-19520.794853,300,21598.520363
-13178.481252,300,21598.938489
-8741.049095,300,21600.968395
-58075.977979,300,21601.372756
-45311.421369,300,21601.79893
-38379.607738,300,21602.201732
-34069.131518,300,21602.604448
-60367.462583,300,21603.005702
-45790.837883,300,21603.424478
-9573.021476,300,21605.521267
-42595.409455,300,21605.918794
-5761.281019,300,21606.335357
-50830.697698,300,21606.749942
-19562.732,300,21607.150366
-38973.45436,300,21607.571429
-12403.0938,300,21607.971317
-68258.961894,300,21610.116381
-3659.731661,300,21610.516776
-8449.606807,300,21610.935201
-66328.099144,300,21611.336226
-7515.249664,300,21611.733851
-27336.621015,300,21612.15265
-29031.190589,300,21614.20402
-5597.584859,300,21614.603984
-43884.311696,300,21615.021455
-18854.703488,300,21615.422124
-2569.977325,300,21615.821078
-19782.548774,300,21616.225589
-22406.543428,300,21616.650948
-9544.783844,300,21618.688298
-27510.439294,300,21619.097055
-49002.65377,300,21619.515461
-52933.762678,300,21620.115333
-24368.844767,300,21620.514845
-38170.492048,300,21620.934173
-16805.60921,300,21621.332753
-13233.785342,300,21623.333038
-33279.970275,300,21623.728862
-48623.904659,300,21624.149095
-21064.415766,300,21624.548451
-34624.569439,300,21625.049407
-21600.317312,300,21625.46833
-6323.962369,300,21625.868888
-39153.416747,300,21627.938653
-3835.834028,300,21628.356024
-10907.40901,300,21628.753284
-14648.775909,300,21629.150676
-19093.870722,300,21629.546848
-44489.491796,300,21629.965971
-5146.348304,300,21630.357822
-7112.932853,300,21632.367403
-17723.629832,300,21632.784088
-10667.938011,300,21633.180358
-25581.140633,300,21633.573246
-50385.664666,300,21633.98703
-14414.470605,300,21634.384588
-18863.502454,300,21636.40771
-33679.893423,300,21636.830599
-69024.547936,300,21637.251572
-37507.703798,300,21637.651191
-53809.774559,300,21638.049562
-33188.241387,300,21638.468313
-2783.180204,300,21638.868211
-35449.566713,300,21640.872981
-14124.766951,300,21641.299591
-15778.579595,300,21641.70215
-11104.666028,300,21642.151981
-12037.343586,300,21642.550591
-11693.023072,300,21642.973006
-7227.820457,300,21643.375387
-17314.503287,300,21645.40503
-5151.13003,300,21645.863045
-40548.385762,300,21646.26503
-9186.639134,300,21646.655036
-42684.801253,300,21647.068707
-15945.808838,300,21647.706979
-24574.145749,300,21648.167251
-17778.691311,300,21650.208688
-12478.286176,300,21650.623613
-8040.002358,300,21651.033161
-39309.833208,300,21651.440067
-22162.418811,300,21651.869181
-14612.88533,300,21652.272685
-57918.598202,300,21652.677128
-60326.096411,300,21654.763553
-10093.664711,300,21655.164022
-18433.730131,300,21655.56706
-21210.031432,300,21655.965659
-2918.846892,300,21656.398211
-17986.759258,300,21656.968478
-9275.742391,300,21657.366158
-6961.486064,300,21659.408169
-55148.43416,300,21659.808545
-35332.804229,300,21660.20857
-63388.80075,300,21660.6296
-15148.296833,300,21661.034083
-63168.064529,300,21661.43344
-12363.920887,300,21663.451554
-21519.635628,300,21663.864393
-39919.533562,300,21664.256375
-50588.567767,300,21664.66267
-27616.62468,300,21665.084429
-5520.372475,300,21665.483036
-10425.707193,300,21665.885592
-11176.76905,300,21667.999302
-9556.629153,300,21668.618299
-18256.979168,300,21669.025101
-14169.914951,300,21669.422178
-40303.724449,300,21669.836929
-15455.03313,300,21670.233353
-45944.51814,300,21670.636628
-29319.812076,300,21672.719378
-9304.275083,300,21673.115225
-108322.480191,300,21673.516561
-40761.489821,300,21673.92332
-17818.334465,300,21674.315443
-6302.060743,300,21674.701644
-51260.535949,300,21675.098222
-23918.822173,300,21677.085065
-12985.359513,300,21677.487441
-57312.498222,300,21677.884441
-54026.706492,300,21678.298122
-13637.04697,300,21678.689002
-9348.799522,300,21679.319134
-32366.909104,300,21679.773337
-54628.152112,300,21681.782626
-41526.732155,300,21682.184992
-16083.751421,300,21682.573299
-11127.638369,300,21682.988299
-4448.235469,300,21683.385051
-15531.447755,300,21683.780727
-11524.70086,300,21684.189988
-9797.50389,300,21686.136023
-14785.243284,300,21686.536216
-35659.893655,300,21686.946244
-12124.238535,300,21687.33393
-26107.5222,300,21687.736137
-53231.841961,300,21688.130565
-40561.659629,300,21690.15755
-20093.013728,300,21690.556607
-43171.773568,300,21690.956577
-12846.767744,300,21691.371777
-11515.235643,300,21691.76944
-19184.07711,300,21692.174445
-18518.591766,300,21692.587699
-9362.523443,300,21694.567381
-46052.828596,300,21694.965062
-44777.459555,300,21695.356041
-7511.980533,300,21695.785093
-42022.060335,300,21696.191126
-18706.081767,300,21696.5919
-46404.891018,300,21697.005432
-16709.342349,300,21699.089074
-31754.18748,300,21699.486197
-21295.385285,300,21699.901325
-31042.345494,300,21700.298531
-5511.661361,300,21700.738003
-4242.841873,300,21701.150169
-17257.818426,300,21701.569238
-14731.983706,300,21703.614945
-24288.147019,300,21704.029806
-108635.195801,300,21704.456591
-13803.474123,300,21704.865484
-11352.716348,300,21705.266202
-12778.02133,300,21705.690814
-24749.940309,300,21706.102178
-11220.079373,300,21708.072289
-58651.710066,300,21708.473215
-44879.765611,300,21708.889212
-16917.280904,300,21709.290044
-34993.970409,300,21709.696819
-8399.956796,300,21710.118105
-15293.820685,300,21710.532906
-9815.929014,300,21712.580902
-21092.603113,300,21713.064728
-15712.772634,300,21713.500844
-9654.43428,300,21713.912347
-81708.756945,300,21714.316289
-12732.763064,300,21714.752334
-18404.478283,300,21716.713375
-49117.977187,300,21717.117315
-11073.53476,300,21717.533677
-27804.154413,300,21717.931118
-49249.408101,300,21718.323871
-7687.547518,300,21718.73748
-20499.256608,300,21719.184259
-9627.460345,300,21721.39656
-41518.421525,300,21721.796669
-62636.050711,300,21722.219139
-32281.559045,300,21722.615039
-14989.828207,300,21723.006182
-14738.089846,300,21723.437908
-15763.031334,300,21723.833122
-3663.07636,300,21725.9334
-3370.441139,300,21726.590027
-9142.398436,300,21726.985937
-41003.683015,300,21727.380107
-8731.740393,300,21727.779635
-37802.434559,300,21728.21275
-16250.700757,300,21728.612114
-3746.158025,300,21730.645438
-6455.642693,300,21731.053945
-41941.741236,300,21731.461692
-16785.296012,300,21731.852534
-23054.001489,300,21732.279802
-59532.652691,300,21732.681984
-2997.306104,300,21733.07829
-11970.650579,300,21735.038176
-57341.030594,300,21735.456398
-6770.851723,300,21735.851056
-51462.849569,300,21736.245446
-30511.636519,300,21736.664033
-10350.246195,300,21737.057353
-45807.975082,300,21739.03534
-25937.750411,300,21739.455026
-25651.207425,300,21739.853122
-40477.818227,300,21740.249313
-33121.898694,300,21740.649943
-11918.06671,300,21741.05935
-20529.900677,300,21741.456774
-33339.583089,300,21743.483464
-5079.702007,300,21743.896785
-11838.358785,300,21744.295131
-19262.409905,300,21744.704819
-12984.323971,300,21745.121124
-26621.358204,300,21745.519032
-3755.76827,300,21745.922309
-13466.687045,300,21747.907029
-30779.593035,300,21748.324341
-57183.494063,300,21748.723355
-17732.029459,300,21749.121182
-39556.729925,300,21749.534411
-41448.020076,300,21749.935143
-2953.543042,300,21750.344599
-3377.07227,300,21752.373635
-10291.72089,300,21752.779645
-27459.056055,300,21753.18577
-41080.550778,300,21753.8303
-17732.539603,300,21754.245977
-3249.586522,300,21754.65457
-86053.511929,300,21755.048971
-14813.809143,300,21757.138427
-44536.026108,300,21757.534819
-9733.817329,300,21757.938032
-43068.773756,300,21758.36936
-44253.92926,300,21758.765916
-35594.171285,300,21759.155315
-14116.340226,300,21759.556365
-46515.399003,300,21761.638511
-18467.391393,300,21762.046325
-99036.908618,300,21762.455075
-53419.07105,300,21762.869177
-6474.400654,300,21763.264571
-2985.811409,300,21763.656863
-8904.257985,300,21765.706979
-27173.898454,300,21766.372193
-13165.213258,300,21767.016814
-18264.826468,300,21767.413168
-41556.588743,300,21767.833272
-53288.284075,300,21768.230312
-18385.187283,300,21768.629837
-57334.258038,300,21770.636805
-3700.910527,300,21771.038587
-42450.595235,300,21771.440256
-50983.797953,300,21771.863124
-37882.684997,300,21772.266062
-66066.504641,300,21772.669916
-54634.539221,300,21773.069901
-21649.974796,300,21775.095811
-11897.004363,300,21775.497839
-23721.744529,300,21775.903778
-42240.353044,300,21776.344616
-4034.716818,300,21776.745041
-42384.314472,300,21777.148581
-29680.390491,300,21777.56575
-65043.592225,300,21779.71543
-11916.776912,300,21780.171999
-12951.978521,300,21780.579273
-5631.682878,300,21780.989397
-86550.507805,300,21781.38773
-13234.453531,300,21781.784732
-44446.808297,300,21782.198464
-16228.858798,300,21784.297634
-16195.261007,300,21784.697405
-8203.801363,300,21785.114087
-10319.356564,300,21785.517882
-17979.717755,300,21785.915156
-7360.823014,300,21786.314849
-24430.159448,300,21786.732483
-18695.46894,300,21788.757097
-17074.624092,300,21789.152916
-44241.250951,300,21789.568572
-17842.609982,300,21789.96607
-47745.895818,300,21790.362778
-19816.836729,300,21790.780113
-28263.784707,300,21792.811078
-4977.509024,300,21793.252094
-38506.10974,300,21793.647391
-15205.163206,300,21794.058285
-8079.321034,300,21794.451757
-8739.063456,300,21794.846637
-5801.806803,300,21795.256919
-4039.153169,300,21797.261083
-42880.666243,300,21797.655324
-12959.080613,300,21798.071486
-44568.386005,300,21798.477276
-21943.984264,300,21798.882904
-32566.535664,300,21799.279276
-47553.04821,300,21799.695392
-8594.255357,300,21801.653378
-49013.070808,300,21802.061366
-25958.507263,300,21802.482013
-16207.809437,300,21802.880594
-38809.622334,300,21803.277633
-3945.412644,300,21803.779594
-49818.97434,300,21804.177926
-26606.38103,300,21806.178622
-16218.684822,300,21806.577115
-50451.209755,300,21806.997555
-10665.986752,300,21807.403055
-14472.337558,300,21807.802243
-39304.982145,300,21808.244283
-36082.642145,300,21808.751372
-16684.320355,300,21810.86518
-16794.977709,300,21811.279803
-60032.040648,300,21811.669274
-29150.556504,300,21812.061131
-19349.333271,300,21812.452561
-47112.694968,300,21812.90528
-5716.383739,300,21813.351669
-27997.028892,300,21815.35259
-8272.135908,300,21815.765871
-31899.459056,300,21816.163055
-45758.42273,300,21816.560738
-39356.447323,300,21816.978434
-47091.580051,300,21817.375724
-23888.527549,300,21819.393992
-47056.864091,300,21820.046327
-18260.246577,300,21820.487798
-15610.217162,300,21820.881706
-56686.266043,300,21821.284823
-33113.451627,300,21821.696959
-7444.718082,300,21822.087789
-67267.541987,300,21824.105802
-39781.685961,300,21824.527411
-31827.578363,300,21824.919976
-7596.344312,300,21825.330349
-5257.880441,300,21825.738035
-9099.73908,300,21826.170424
-4495.483407,300,21826.580655
-40961.232538,300,21828.579289
-3282.438637,300,21829.003129
-40564.414694,300,21829.402782
-10554.093626,300,21829.799284
-35217.076287,300,21830.220231
-41864.494286,300,21830.618019
-24732.337045,300,21831.021992
-8336.742956,300,21833.002233
-16496.673051,300,21833.417999
-44497.703731,300,21833.814449
-27165.962749,300,21834.221093
-36823.269289,300,21834.63931
-74801.587935,300,21835.037594
-6468.218344,300,21835.444722
-14132.055789,300,21837.639745
-25455.039203,300,21838.139457
-61307.950967,300,21838.639655
-32614.704735,300,21839.038295
-19019.973236,300,21839.455964
-24869.37376,300,21839.865043
-6926.996132,300,21841.900867
-18120.027824,300,21842.319894
-40749.801645,300,21842.726909
-9012.752529,300,21843.133061
-7252.52525,300,21843.555277
-8509.484113,300,21843.955171
-48935.39387,300,21844.361839
-7684.650479,300,21846.399706
-54395.338807,300,21846.826841
-40222.860679,300,21847.226901
-20509.387712,300,21847.621087
-99591.03478,300,21848.049706
-36928.699059,300,21848.447697
-28337.19594,300,21848.846675
-3427.462858,300,21850.866586
-44677.352878,300,21851.262281
-9934.430744,300,21851.661092
-29268.693362,300,21852.068273
-2529.224037,300,21852.484962
-52305.653024,300,21852.899972
-49761.658262,300,21853.317557
-13521.354042,300,21855.338699
-44811.633043,300,21855.734126
-31700.280854,300,21856.132542
-29579.172853,300,21856.548741
-25787.914872,300,21856.945852
-16312.378385,300,21857.33884
-41846.107209,300,21857.749887
-10287.900092,300,21859.785196
-17422.924058,300,21860.188204
-21754.751736,300,21860.587789
-9386.057353,300,21861.00274
-42440.684624,300,21861.40284
-3841.254078,300,21861.801897
-33773.022311,300,21862.218951
-14461.542791,300,21864.285714
-85203.383639,300,21864.688085
-48860.076354,300,21865.088102
